unit_id,video,contact_sheet,category_id,category,scene_type,question_type,question,gold_answer,model_answer,control_type,control_question,control_gold_answer,control_model_answer,control_pass,primary_label,secondary_label,evidence_note,confidence,question_or_key_problem
error-0270,q9GoU1HN4FQ_1_0_00_15_181_to_0_00_29_129.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0369.jpg,4,Predictive and Counterfactual Spatial Reasoning,Human-Centric,Single-Choice,"[Single-Choice] If the surfer had continued in a straight line toward the shore after landing the initial aerial maneuver, instead of turning along the wave's face, what would have been the most likely immediate outcome? [Options] A) They would have outrun the breaking section and ended up on the flat, less powerful part of the wave. B) They would have been immediately engulfed by the breaking crest behind them. C) They would have exited through the back of the wave. D) Their board would have submerged nose-first into the water.",A,B) They would have been immediately engulfed by the breaking crest behind them.,action_event,"[Single-Choice] Which happens before the other: a high spray plume rises from the wave, or the surfer is hidden by whitewater? [Options] A) The surfer is hidden by whitewater first. B) Both events occur simultaneously. C) Neither event is visible. D) A high spray plume rises first.",D,D) A high spray plume rises first.,True,physical_prediction_counterfactual,spatiotemporal_grounding,落地后若直冲岸边会越过有力破浪区进入前方平缓浪面，而非立即被身后浪冠吞没；回答未结合相对速度和浪区布局。,medium,no
error-0271,R5lA1ZQzauM_12_0_07_29_399_to_0_08_49_533.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0246.jpg,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,Multiple-Select,[Multiple-Select] The operator's intent is to test the drone's 'follow me' capability. Which of the following spatial behaviors are observed in the drone's attempt to follow the operator? (Select all that apply) [Options] A) The drone initially drifts without tracking the operator's movement. B) The drone successfully matches the operator's forward speed perfectly. C) The drone adjusts its position laterally to keep the operator in the camera's view. D) The drone loses significant altitude while attempting to move towards the operator.,"B, C, D","A) The drone initially drifts without tracking the operator's movement.
C) The drone adjusts its position laterally to keep the operator in the camera's view.",entity,[Single-Choice] Which object is visible near the bottom foreground of the scene? [Options] A) A bicycle handlebar B) A radio controller C) A camera tripod D) A folding chair,B,B) A radio controller,True,spatiotemporal_grounding,action_goal_binding,"follow-me 尝试包含横向修正、匹配前移及明显掉高 B,C,D；回答加入初始漂移 A 并漏 B,D。20-frame full-duration sheet 对“perfectly”和短时高度变化确认有限。",low,no
error-0272,orlTzRHVfPI_19_0_02_07_193_to_0_02_18_571.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0198.jpg,2,Dynamic Spatial Relationships,Human-Centric,True/False,"[True/False] To begin tying the final knot around the napkin, the ribbon end held in the person's right hand is initially crossed over the ribbon end held in their left hand.",True,False,action_event,[Single-Choice] Which event occurs before the person lays the lace piece on the green napkin? [Options] A) Cutting the ribbon with scissors B) Pulling ribbon ends beside the napkin C) Lifting the wrapped napkin D) Tightening ribbon around the napkin,A,D) Tightening ribbon around the napkin,False,perspective_reference_frame,spatiotemporal_grounding,最终结起始时右手带端明确跨过左手带端；回答 False 混淆左右手带端。,medium,no
error-0273,gNf7G6PrLv8_20_0_02_28_300_to_0_02_47_599.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0170.jpg,2,Dynamic Spatial Relationships,Object-Centric,Multiple-Select,"[Multiple-Select] Throughout its visible flight, what are the jet's spatial relationships with the clouds? (Select all that apply) [Options] A) The jet flies exclusively in front of all clouds. B) The jet flies exclusively behind all clouds. C) The jet emerges from behind a cloud at the start. D) The jet passes in front of a large cloud formation in the middle of the video.","C, D",CD,entity,[Single-Choice] Which object is visible near the lower edge of the scene? [Options] A) Tall buildings B) Mountain peaks C) Palm trees D) Streetlights,C,C) Palm trees,True,protocol_or_parsing,,"模型输出 CD 与 gold C,D 表示相同选项集合，仅标点格式不同；属于多选答案解析问题。",high,yes
error-0274,GdCdu6KH5ak_18_0_02_32_960_to_0_02_43_199.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0147.jpg,2,Dynamic Spatial Relationships,Human-Centric,True/False,[True/False] The soccer ball passes over the crossbar of the goal only once during the entire visible sequence.,False,True,entity,[Single-Choice] Which actor is visibly present on the field? [Options] A) A cyclist riding a bike B) A swimmer in a pool C) A skier on snow D) A person in a bright yellow shirt,D,D) A person in a bright yellow shirt,True,spatiotemporal_grounding,perception_recognition,足球在完整序列中越过横梁高度区域不止一次；回答 True 未累计分离事件。20-frame full-duration sheet 对高速球轨迹采样有限。,low,no
error-0275,NIZ_SpWGs3M_14_0_03_59_466_to_0_04_11_266.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0414.jpg,5,Object Deformation and State Transition,Human-Centric,Multiple-Select,"[Multiple-Select] After the button is pressed, which of these components visually transition from an inactive state to an active, illuminated state? (Select all that apply) [Options] A) The central display screen. B) The dials behind the steering wheel. C) The buttons on the steering wheel spokes. D) The ring around the start button itself.","A,B","B, C, D",simple_relation,[Single-Choice] Where is the red circular start button relative to the central display screen? [Options] A) Below and to the right B) Above and to the left C) Above and to the right D) Below and to the left,D,D) Below and to the left,True,perception_recognition,spatiotemporal_grounding,"按键后中央屏幕和仪表盘 A、B 由暗转亮；回答 B,C,D 漏 A 且多选未明确点亮的 C、D。",high,no
error-0276,mKa-dlKrt_Q_24_0_05_55_154_to_0_06_06_265.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0098.jpg,1,Object Permanence and Occlusion Tracking,Object-Centric,True/False,"[True/False] The blue object on the shoreline, visible at the start, is completely occluded from view by the island's landscape before the video ends.",True,False,entity,[Single-Choice] Which object is visible on the rocky land near the water? [Options] A) A parked car B) A red tent C) Tall evergreen trees D) A wooden dock,C,C) Tall evergreen trees,True,spatiotemporal_grounding,perception_recognition,开头岸边蓝色物体随船/相机经过岛体后，末段被岛屿岩石和植被完全挡住；回答 False 未维持遮挡关系。,high,no
error-0277,sdQGcOEbh3Y_25_0_02_45_333_to_0_02_57_900.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0267.jpg,3,Action and Intent-Driven Spatial Reasoning,Object-Centric,Multiple-Select,"[Multiple-Select] Based on the puma's body language (lowered head, tentative paw extensions, focused gaze), which of the following spatial intentions can be inferred? (Select all that apply) [Options] A) An intention to immediately consume the crayfish. B) An intention to investigate the crayfish from a safe distance. C) An intention to herd all the crayfish into a single group. D) An intention to cautiously test the crayfish's reaction to being touched.","B,D",B) An intention to investigate the crayfish from a safe distance.,simple_relation,[Single-Choice] Where are the crayfish positioned relative to the puma's front paws? [Options] A) Behind the hind legs B) In front of the paws C) On the puma's back D) Inside the woven post,B,B) In front of the paws,True,action_goal_binding,perception_recognition,美洲狮低头凝视、保持距离并试探伸爪，既体现安全距离调查 B，也体现谨慎测试触碰反应 D；回答只选 B。,high,no
error-0278,mKa-dlKrt_Q_24_0_05_55_154_to_0_06_06_265.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0098.jpg,1,Object Permanence and Occlusion Tracking,Object-Centric,True/False,"[True/False] The blue object on the shoreline, visible at the start, is completely occluded from view by the island's landscape before the video ends.",True,False,entity,[Single-Choice] Which object is visible on the rocky land near the water? [Options] A) A parked car B) A red tent C) Tall evergreen trees D) A wooden dock,C,C) Tall evergreen trees,True,spatiotemporal_grounding,perception_recognition,蓝色岸边物在开头可见，至末尾已完全落到岛体地形后方；回答 False 未跟踪其消失原因。,high,no
error-0279,lkF5Q42T8Rg_6_0_14_53_433_to_0_15_07_033.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0165.jpg,2,Dynamic Spatial Relationships,Human-Centric,Single-Choice,"[Single-Choice] When the woman crosses her arms, which of her arms is positioned on top of the other from the viewer's perspective? [Options] A) Her right arm is on top of her left arm. B) Her left arm is on top of her right arm. C) Her arms are held side-by-side and do not cross. D) Her hands are clasped together in the center.",A,B) Her left arm is on top of her right arm.,simple_relation,[Single-Choice] Where is the large silver microphone relative to the woman from the viewer's perspective? [Options] A) To the viewer's right of her B) To the viewer's left of her C) Directly below her D) Directly behind her,A,D) Directly behind her,False,perspective_reference_frame,perception_recognition,女子交叉双臂后，从观察者视角其右臂覆盖在左臂上方；回答 B 将身体左右身份反转。,high,no
error-0280,IhCQUucY59I_5_0_02_40_639_to_0_03_00_680.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0527.jpg,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,Single-Choice,"[Single-Choice] From the perspective of the rower seated at the very front of the boat, in which direction is the chase boat that is following them located? [Options] A) Directly in front of her. B) Directly behind her. C) To her left. D) To her right.",C,B) Directly behind her.,entity,[Single-Choice] What is visible aboard the motorboat near the rowing shell? [Options] A) A large sail B) Several people C) Stacked cargo boxes D) An empty deck,B,B) Several people,True,perspective_reference_frame,spatiotemporal_grounding,从最前排划手自身朝向换算，跟随的追艇位于其左侧，而非直接后方；回答未完成艇身朝向到主体参照转换。,medium,no
