blind_proposal_id,coverage_status,closest_generated_id,confidence,reason_cn
judgment-0652,absent,audit-0118-g03,0.88,"生成题 audit-0118-g03 询问：“[Single-Choice] If the camera continued its horizontal panning motion at the same speed and direction, which part of the vehicle would be the next to become the central focus? [Options] A) The front hitch of the vehicle. B) The rear bumper and wheel well area. C) The top of the awning. D) The main entrance door again.”；参考题询问：“房车侧面的伸出结构是否处于展开状态？”。生成题的核心事实与参考题不同；同一视频、同一对象或相邻事件本身不足以构成覆盖。"
judgment-0653,direct,audit-0118-g01,0.90,生成题 audit-0118-g01 询问：“[True/False] The solid white door is located further toward the rear of the vehicle than the main entrance door with the screen.”；参考题询问：“镜头从房车前门移动到后门吗？”。二者都要求判断同一个核心可视事实，且需要的空间、时间或状态推理操作基本一致。
judgment-0654,partial,audit-0118-g03,0.72,"生成题 audit-0118-g03 询问：“[Single-Choice] If the camera continued its horizontal panning motion at the same speed and direction, which part of the vehicle would be the next to become the central focus? [Options] A) The front hitch of the vehicle. B) The rear bumper and wheel well area. C) The top of the awning. D) The main entrance door again.”；参考题询问：“遮阳篷在片段中保持展开吗？”。二者有明确语义重合，但生成题只覆盖参考事实的一部分，或改问了不同参照、时间点、条件或细节，不能直接回答参考题。"
judgment-0655,partial,audit-0118-g01,0.72,生成题 audit-0118-g01 询问：“[True/False] The solid white door is located further toward the rear of the vehicle than the main entrance door with the screen.”；参考题询问：“后门相对侧窗位于哪一侧？”。二者有明确语义重合，但生成题只覆盖参考事实的一部分，或改问了不同参照、时间点、条件或细节，不能直接回答参考题。
judgment-0656,partial,audit-0119-g01,0.72,"生成题 audit-0119-g01 询问：“[Single-Choice] As the motorcycle accelerates through the intersection, what is the final position of the red car relative to the motorcycle's camera? [Options] A) Directly in front of the motorcycle. B) To the right and behind the motorcycle. C) To the left and behind the motorcycle. D) It is no longer visible.”；参考题询问：“摩托车与前方红车的距离如何变化？”。二者有明确语义重合，但生成题只覆盖参考事实的一部分，或改问了不同参照、时间点、条件或细节，不能直接回答参考题。"
judgment-0657,partial,audit-0119-g01,0.72,"生成题 audit-0119-g01 询问：“[Single-Choice] As the motorcycle accelerates through the intersection, what is the final position of the red car relative to the motorcycle's camera? [Options] A) Directly in front of the motorcycle. B) To the right and behind the motorcycle. C) To the left and behind the motorcycle. D) It is no longer visible.”；参考题询问：“通过路口时红车选择了哪个行进方向？”。二者有明确语义重合，但生成题只覆盖参考事实的一部分，或改问了不同参照、时间点、条件或细节，不能直接回答参考题。"
judgment-0658,partial,audit-0119-g01,0.72,"生成题 audit-0119-g01 询问：“[Single-Choice] As the motorcycle accelerates through the intersection, what is the final position of the red car relative to the motorcycle's camera? [Options] A) Directly in front of the motorcycle. B) To the right and behind the motorcycle. C) To the left and behind the motorcycle. D) It is no longer visible.”；参考题询问：“从骑手视角看转向车道位于哪一侧？”。二者有明确语义重合，但生成题只覆盖参考事实的一部分，或改问了不同参照、时间点、条件或细节，不能直接回答参考题。"
judgment-0659,direct,audit-0119-g01,0.90,"生成题 audit-0119-g01 询问：“[Single-Choice] As the motorcycle accelerates through the intersection, what is the final position of the red car relative to the motorcycle's camera? [Options] A) Directly in front of the motorcycle. B) To the right and behind the motorcycle. C) To the left and behind the motorcycle. D) It is no longer visible.”；参考题询问：“骑手经过路口时前车向哪侧移动？”。二者都要求判断同一个核心可视事实，且需要的空间、时间或状态推理操作基本一致。"
judgment-0660,partial,audit-0119-g01,0.72,"生成题 audit-0119-g01 询问：“[Single-Choice] As the motorcycle accelerates through the intersection, what is the final position of the red car relative to the motorcycle's camera? [Options] A) Directly in front of the motorcycle. B) To the right and behind the motorcycle. C) To the left and behind the motorcycle. D) It is no longer visible.”；参考题询问：“前方红车与骑手的距离如何变化？”。二者有明确语义重合，但生成题只覆盖参考事实的一部分，或改问了不同参照、时间点、条件或细节，不能直接回答参考题。"
judgment-0661,partial,audit-0120-g02,0.72,"生成题 audit-0120-g02 询问：“[True/False] Immediately after the person places the two batteries on the table, and before they pick up the manuals, the batteries are located closer to the camera than the mouse is.”；参考题询问：“开箱后鼠标配件按什么顺序被取出？”。二者有明确语义重合，但生成题只覆盖参考事实的一部分，或改问了不同参照、时间点、条件或细节，不能直接回答参考题。"
judgment-0662,absent,audit-0120-g01,0.88,"生成题 audit-0120-g01 询问：“[Fill-in-the-Blank] From the person's own point of view, when they place the two batteries on the table, the batteries are positioned to the ______ of the mouse.”；参考题询问：“包装从封闭到展开经历了什么状态变化？”。生成题的核心事实与参考题不同；同一视频、同一对象或相邻事件本身不足以构成覆盖。"
judgment-0663,partial,audit-0120-g02,0.72,"生成题 audit-0120-g02 询问：“[True/False] Immediately after the person places the two batteries on the table, and before they pick up the manuals, the batteries are located closer to the camera than the mouse is.”；参考题询问：“说明书相对鼠标和电池放在桌面的哪一侧？”。二者有明确语义重合，但生成题只覆盖参考事实的一部分，或改问了不同参照、时间点、条件或细节，不能直接回答参考题。"
judgment-0664,absent,audit-0120-g01,0.88,"生成题 audit-0120-g01 询问：“[Fill-in-the-Blank] From the person's own point of view, when they place the two batteries on the table, the batteries are positioned to the ______ of the mouse.”；参考题询问：“男子先拆开包装还是先取出电池？”。生成题的核心事实与参考题不同；同一视频、同一对象或相邻事件本身不足以构成覆盖。"
