scope_item_id,question_text_cn,rater_1_status,rater_1_primary,rater_2_status,rater_2_primary,dual_rater_consensus,primary_dimension_consensus,rater_1_reason_cn,rater_2_reason_cn
scope-0640,鱼钩从鱼口取出后鱼的状态如何变化？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问取出鱼钩后鱼的状态变化,对“鱼钩从鱼口取出后鱼的状态如何变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0641,游泳者从远处接近相机时是否一直面向相机？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,追踪游泳者靠近相机时是否持续面向相机,对“游泳者从远处接近相机时是否一直面向相机？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0642,镜头先展示海岸还是先展示男子面部？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较海岸与男子面部的镜头展示顺序,对“镜头先展示海岸还是先展示男子面部？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0643,马群通过终点区域前是否逐渐拉开距离？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问马群通过终点前成员距离是否拉开,对“马群通过终点区域前是否逐渐拉开距离？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0644,镜头先展示圣诞树还是蛋糕柜台？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较圣诞树与蛋糕柜台的镜头展示顺序,对“镜头先展示圣诞树还是蛋糕柜台？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0645,甜点出现发生在顾客到达柜台之前还是之后？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较甜点出现与顾客到达的一般事件顺序,对“甜点出现发生在顾客到达柜台之前还是之后？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0646,他先绕绳还是先拉紧绳结？,supporting_operation,C5_deformation_state,supporting_operation,C5_deformation_state,both_covered_with_support,C5_deformation_state,询问绕绳与拉紧绳结两个结构操作的顺序,对“他先绕绳还是先拉紧绳结？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。
scope-0647,前半段可见的大型银色鱼有几条？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,核心是对大型银色鱼进行数量统计,对“前半段可见的大型银色鱼有几条？”，核心只是数量、身份、外观属性或普通实体识别；不要求六维中的持续追踪、动态关系、空间目标、预测、状态转变或参照转换。
scope-0648,相机转向自拍时地平线在画面中如何移动？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,询问相机转向自拍时地平线在画面中的运动,对“相机转向自拍时地平线在画面中如何移动？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0649,展开后的踏板位于保险杠上方还是下方？,supporting_operation,C5_deformation_state,supporting_operation,C5_deformation_state,both_covered_with_support,C5_deformation_state,询问展开踏板与保险杠的结构位置关系,对“展开后的踏板位于保险杠上方还是下方？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0650,男子操作时肉块相对其身体位于哪一侧？,directly_in_scope,C6_reference_frame,supporting_operation,C6_reference_frame,both_covered_with_support,C6_reference_frame,以男子身体为参考判断肉块方位,对“男子操作时肉块相对其身体位于哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0651,白车先出现在画面右侧还是左侧？,directly_in_scope,C6_reference_frame,supporting_operation,C6_reference_frame,both_covered_with_support,C6_reference_frame,询问白车从画面哪一侧先出现,对“白车先出现在画面右侧还是左侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0652,大象与随行步行者的前后关系如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问大象与步行者的前后关系变化,对“大象与随行步行者的前后关系如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0653,板与人分离发生在浪花遮挡之前还是之后？,directly_in_scope,C1_occlusion_permanence,supporting_operation,C1_occlusion_permanence,both_covered_with_support,C1_occlusion_permanence,询问板与人分离及浪花遮挡的时间关系,对“板与人分离发生在浪花遮挡之前还是之后？”，表层只判断进入/离开视野、遮挡时点或持续可见性；在该具体语境中它是 C1 的明确追踪操作，但未直接询问隐藏后的持续存在。；同时还需识别形变、开合或组装状态。
scope-0654,男子先启动车床还是先用工具接触木杆？,supporting_operation,C5_deformation_state,supporting_operation,C3_action_intent,both_covered_with_support,DISAGREEMENT,询问启动车床与工具接触木杆的加工顺序,对“男子先启动车床还是先用工具接触木杆？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。；同时还需识别形变、开合或组装状态。
scope-0655,冲浪者在浪上是否多次改变朝向？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,需要跨片段追踪冲浪者多次朝向变化,对“冲浪者在浪上是否多次改变朝向？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0656,升降桥的桥面处于抬起状态吗？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问升降桥桥面是否处于抬起状态,对“升降桥的桥面处于抬起状态吗？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0657,车辆最终朝向画面哪一侧？,directly_in_scope,C6_reference_frame,supporting_operation,C6_reference_frame,both_covered_with_support,C6_reference_frame,询问车辆最终在画面参考系中的朝向,对“车辆最终朝向画面哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0658,男子抛动橙色绳索后绳圈落在身体哪一侧？,directly_in_scope,C6_reference_frame,directly_in_scope,C3_action_intent,both_direct,DISAGREEMENT,以男子身体为参考判断抛绳后绳圈落点,对“男子抛动橙色绳索后绳圈落在身体哪一侧？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。；同时还需处理相机、行动者或对象参照。
scope-0659,无人机何时从湖对岸进入画面？,directly_in_scope,C6_reference_frame,directly_in_scope,C1_occlusion_permanence,both_direct,DISAGREEMENT,询问无人机何时从湖对岸进入画面,对“无人机何时从湖对岸进入画面？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0660,驶向红灯停车队列时，本车是从黑色汽车左侧还是右侧接近？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,从本车视角判断接近停车队列时相对黑车的侧向路径,对“驶向红灯停车队列时，本车是从黑色汽车左侧还是右侧接近？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0661,道路位于陡坡上方还是下方？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问道路与陡坡的静态上下关系,对“道路位于陡坡上方还是下方？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0662,讲解者反复指向车辆的哪个区域？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问讲解者反复指向的车辆目标区域,对“讲解者反复指向车辆的哪个区域？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0663,骑手与相机之间的距离如何变化？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问骑手与相机之间距离的变化,对“骑手与相机之间的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0664,镜头是否从悍马车头移动到车尾？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问镜头是否沿悍马由车头移动到车尾,对“镜头是否从悍马车头移动到车尾？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0665,鱼竿在末段是否明显弯曲？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问鱼竿末段是否出现明显弯曲状态,对“鱼竿在末段是否明显弯曲？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0666,远处树木相对观察者向哪个方向移动？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,以观察者为参考判断远处树木的相对运动方向,对“远处树木相对观察者向哪个方向移动？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
